YearBuilt;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking(%);PropertyGFABuilding(s)(%);LargestPropertyUseType(%);SecondLargestPropertyUseType(%);ThirdLargestPropertyUseType(%);SiteEnergyUse(kBtu);SiteEnergyUse_log;TotalGHGEmissions_log;SteamUse(%);Electricity(%);NaturalGas(%);ENERGYSTARScore;TotalGHGEmissions;Education;Food Sales;Healthcare;Industrial;Office;Parking;Recreation;Religious;Residential;Retail;Sans;Services;Warehouse;Public_Services
2001;1.0;6;378443;46.94498246763714;53.05501753236287;43.42318394051416;28.744355160486517;14.31761189928206;55073120.0;17.82417233295765;6.125164675495825;0.0;97.15541810596531;2.84457099942767;100.0;456.22;0.0;0.0;0.0;0.0;28.744355160486517;43.42318394051416;0.0;0.0;0.0;0.0;0;0.0;14.31761189928206;0.0
2001;1.0;6;213834;49.06703330620949;50.93296669379052;49.06703330620949;25.433280020950832;17.64031912605105;75073888.0;18.13398337318937;6.2758725155259665;0.0;99.79149075108512;0.20849459668320364;100.0;530.59;0.0;0.0;0.0;0.0;17.64031912605105;49.06703330620949;0.0;0.0;0.0;0.0;0;0.0;25.433280020950832;0.0
1979;1.0;5;109017;26.97652659676931;73.02347340323068;100.0;0.0;0.0;9474745.0;16.064140501185577;5.49986949161877;0.0;59.37252137128757;40.62747862871243;34.0;243.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0;0.0;0.0;0.0
1981;1.0;5;275734;13.945324116721189;86.0546758832788;82.87117294203834;17.191931354131153;0.0;16373232.0;16.61115842526611;4.7461487792476635;0.0;99.99998167741103;0.0;77.0;114.14;0.0;0.0;0.0;0.0;82.87117294203834;17.191931354131153;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2001;1.0;1;123061;0.0;100.0;100.0;0.0;0.0;1987934.625;14.502607283883611;2.698673039289613;0.0;99.99996856033432;0.0;59.0;13.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1963;1.0;1;59090;0.0;100.0;68.15366390252157;31.84633609747842;0.0;2756214.75;14.829369191796232;4.771616393623756;0.0;23.016566470373906;76.98344260003688;45.0;117.11;0.0;0.0;0.0;0.0;31.84633609747842;0.0;0.0;0.0;0.0;0.0;0;0.0;68.15366390252157;0.0
1963;1.0;1;106000;0.0;100.0;100.0009433962264;0.0;0.0;763364.5;13.54549222571245;1.843719208158766;0.0;99.99993450049092;0.0;93.0;5.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0009433962264;0.0
1962;1.0;3;158600;24.211853720050442;75.78814627994956;79.30580075662043;20.694199243379572;12.610340479192939;18309150.0;16.722911547470797;5.471850417308912;0.0;87.06590966811676;12.934079408383239;19.0;236.9;0.0;0.0;0.0;12.610340479192939;79.30580075662043;20.694199243379572;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1960;1.0;1;119661;0.0;100.0;99.22447581083227;0.0;0.0;775729.1875;13.561560042184286;1.8625285401162623;0.0;99.90148785010103;0.09848797909257476;97.0;5.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;99.22447581083227;0.0
2001;1.0;7;139200;32.132183908045974;67.86781609195403;58.97844827586207;0.0;0.0;4342597.0;15.283983344488117;3.44265917146975;0.0;100.0;0.0;81.0;30.27;0.0;0.0;0.0;0.0;58.97844827586207;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1984;1.0;6;95721;35.43736484157082;64.56263515842919;100.0;33.165136177014446;0.0;3063504.5;14.93507040647837;3.1072736482868986;0.0;99.99998367882273;0.0;95.0;21.36;0.0;0.0;0.0;0.0;100.0;33.165136177014446;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1996;2.0;5;213283;54.02587172911109;45.97412827088891;49.49433381938551;0.0;0.0;5661689.5;15.549233080496554;3.7005609588877744;0.0;99.99999116871386;0.0;83.0;39.47;0.0;0.0;0.0;0.0;49.49433381938551;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2001;1.0;3;103697;45.95697078989749;54.04302921010251;60.945832569891124;0.0;0.0;11319836.0;16.242067231342354;5.92937635479456;0.0;43.32432908038597;56.675662085563786;7.0;374.92;0.0;0.0;0.0;0.0;60.945832569891124;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1974;1.0;5;74880;0.0;100.0;95.8213141025641;0.0;0.0;5134607.5;15.451514156958227;3.6054978451748854;0.0;99.99999026215734;0.0;56.0;35.8;0.0;0.0;0.0;0.0;95.8213141025641;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1979;1.0;6;88774;0.0;100.0;96.13062383130196;0.0;0.0;6029121.5;15.612112035725898;3.7618975468505083;0.0;99.99999170691784;0.0;53.0;42.03;0.0;0.0;0.0;0.0;96.13062383130196;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1983;1.0;5;122250;0.0;100.0;74.66748466257668;24.684662576687117;4.851533742331289;5535626.0;15.52671539684207;3.678576561118039;0.0;99.99998193519576;0.0;93.0;38.59;24.684662576687117;0.0;0.0;0.0;79.51901840490797;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1979;1.0;4;53730;0.0;100.0;100.0;0.0;0.0;4742869.0;15.372152995671103;3.5281236752345424;0.0;100.0;0.0;20.0;33.06;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1960;1.0;3;55593;0.0;100.0;100.0;0.0;0.0;4224872.5;15.256499877496774;4.545738602218665;0.0;67.28129665451442;32.71869151080891;55.0;93.23;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1982;1.0;4;134056;45.473533448708004;54.526466551291996;53.75813093035746;44.11365399534523;0.0;4695139.0;15.36203848913626;3.5183876490735586;0.0;99.99997870137604;0.0;54.0;32.73;0.0;0.0;0.0;0.0;53.75813093035746;44.11365399534523;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2005;1.0;1;158415;0.0;100.0;100.0;0.0;0.0;22394416.0;16.92432224468812;6.1213737625622064;0.0;71.1232389359919;28.87675213321035;25.0;454.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1985;1.0;4;86995;33.10535088223461;66.8946491177654;66.8946491177654;33.10535088223461;0.0;2991674.75;14.911344239877597;3.0846584827483925;0.0;99.99997493042986;0.0;81.0;20.86;0.0;0.0;0.0;0.0;66.8946491177654;33.10535088223461;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1999;1.0;1;164437;0.0;100.0;62.426947706416435;45.06406708952365;0.0;18390344.0;16.727336356600293;5.790510478166025;0.0;76.6679459612066;23.33204316352103;62.0;326.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.49101479594009;0;0.0;0.0;0.0
2009;1.0;5;184482;35.902689693303415;64.09731030669658;63.971552780217046;35.902689693303415;0.8645829945468935;5671256.0;15.55092134425534;3.7249702742582897;0.0;99.64388840849364;0.3560939587280137;95.0;40.47;0.0;0.0;0.0;0.0;63.971552780217046;35.902689693303415;0.0;0.0;0.0;0.0;0;0.8645829945468935;0.0;0.0
2004;1.0;6;139282;37.75218621214515;62.24781378785485;56.99516089659827;37.75218621214515;2.1732887235967318;3238216.0;14.990533427651162;3.1599747169480397;0.0;100.0;0.0;96.0;22.57;0.0;0.0;0.0;0.0;59.168449620195005;37.75218621214515;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2009;1.0;5;271071;36.41112476067156;63.588875239328445;62.025078300519056;35.75373241696825;6.220510493560727;7851334.5;15.876194202677103;4.1420229975388425;0.0;98.0123824809655;1.9876111506903698;96.0;61.93;0.0;0.0;0.0;0.0;68.24558879407978;35.75373241696825;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1914;1.0;5;127800;0.0;100.0;100.0;0.0;0.0;2767491.0;14.833452052865177;3.4187098067467865;0.0;91.98187094375375;8.018092922434075;56.0;29.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2002;1.0;5;560516;36.858359083416;63.14164091658401;66.45715733359975;33.74265855033576;0.0;30083496.0;17.21948730693757;6.45110213410454;0.0;69.54837961651798;30.451613735318528;71.0;632.4;0.0;0.0;0.0;0.0;66.45715733359975;33.74265855033576;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2001;1.0;6;226592;41.925575483688746;58.074424516311254;58.074424516311254;36.70826860612908;0.0;11963428.0;16.297364971080157;4.560591142590124;0.0;97.96363550647857;2.0363561347132277;49.0;94.64;0.0;0.0;0.0;0.0;58.074424516311254;36.70826860612908;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2006;1.0;4;209816;35.11314675715865;64.88685324284134;54.23942883288214;37.69540931101537;7.531837419453236;6917478.5;15.749562027140453;4.817697584839112;0.0;76.67253320700598;23.327459564926727;97.0;122.68;0.0;0.0;0.0;0.0;54.23942883288214;37.69540931101537;7.531837419453236;0.0;0.0;0.0;0;0.0;0.0;0.0
2006;1.0;6;303103;36.259951237698075;63.740048762301925;58.93310194884247;32.78357522030465;1.984473924705463;7519466.5;15.83300588224858;4.256888491407381;0.0;95.05271417859232;4.947279171999769;97.0;69.59;0.0;0.0;0.0;0.0;60.91757587354793;32.78357522030465;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1954;1.0;3;67380;0.0;100.0;44.125853368952214;25.782131196200652;20.241911546452954;2755829.0;14.829229225613755;4.318820558770089;0.0;56.83302556145537;43.16697443854463;66.0;74.1;0.0;0.0;0.0;0.0;25.782131196200652;0.0;20.241911546452954;0.0;0.0;0.0;0;0.0;44.125853368952214;0.0
1974;1.0;5;88062;23.649247121346324;76.35075287865367;73.53001294542482;24.29651836206309;0.0;3415561.25;15.043852678723571;3.21124679770371;0.0;99.99999268055872;0.0;80.0;23.81;0.0;0.0;0.0;0.0;73.53001294542482;24.29651836206309;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1972;1.0;5;87178;23.41875243754158;76.58124756245842;76.45048062584597;17.397737961412282;0.0;3632613.75;15.105463263741806;3.2703291064571163;0.0;100.00000688209694;0.0;69.0;25.32;0.0;0.0;0.0;0.0;76.45048062584597;17.397737961412282;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1970;1.0;5;87178;23.41875243754158;76.58124756245842;76.56404138658836;32.44511229897451;0.0;3493093.75;15.066298649101006;3.232778730037192;0.0;99.9999785290618;0.0;86.0;24.35;0.0;0.0;0.0;0.0;76.56404138658836;32.44511229897451;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1971;1.0;5;88000;24.545454545454547;75.45454545454545;79.19431818181818;19.87159090909091;0.0;3484915.5;15.063954642061887;3.2304090606818736;0.0;99.99998565244982;0.0;75.0;24.29;0.0;0.0;0.0;0.0;79.19431818181818;19.87159090909091;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1988;1.0;4;196749;44.93288402990612;55.06711597009387;55.06711597009387;44.93288402990612;0.0;19165116.0;16.768602361656843;6.17142916182822;0.0;61.0669249275611;38.93305941899856;5.0;477.87;0.0;0.0;0.0;0.0;55.06711597009387;44.93288402990612;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1994;1.0;4;191276;49.81335870679019;50.18664129320981;50.18664129320981;0.0;0.0;8422861.0;15.946460233452019;4.369321262176328;0.0;95.04244460403656;4.957543523512973;21.0;77.99;0.0;0.0;0.0;0.0;50.18664129320981;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1997;1.0;4;98475;0.0;100.0;100.0;0.0;0.0;1090496.625;13.902144686721403;3.154443964708812;0.0;70.51805410218486;29.481980285817023;83.0;22.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2000;1.0;7;351530;42.80004551531875;57.19995448468125;61.332460956390634;0.0;0.0;42709624.0;17.56993486263394;6.9408321573749285;0.0;62.70692525881286;37.293065375616514;23.0;1032.63;0.0;0.0;61.332460956390634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1995;1.0;2;308965;60.80882947906721;39.19117052093279;39.19117052093279;0.0;0.0;14512786.0;16.490540680847865;5.631140094664089;0.0;73.59597254448595;26.404020565038305;78.0;277.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.19117052093279;0;0.0;0.0;0.0
2008;1.0;1;63225;0.0;100.0;100.0;0.0;0.0;6522551.5;15.69077634502157;3.8388069430968867;0.0;99.99999233428821;0.0;100.0;45.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1999;1.0;1;243044;0.0;100.0;133.89509718404898;0.0;0.0;1396082.25;14.149181195196865;3.756538102587751;0.0;50.210293841928014;49.7896882508176;100.0;41.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;133.89509718404898;0.0
1997;1.0;1;131387;0.0;100.0;82.14739662219246;0.0;0.0;8773058.0;15.987196106267435;4.7136657821413905;0.0;87.82016487295536;12.179812329976617;72.0;110.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.14739662219246;0;0.0;0.0;0.0
1999;1.0;3;94400;0.0;100.0;71.13877118644068;0.0;0.0;784364.5;13.572630389675155;2.419478844465545;0.0;86.80466798280646;13.19539576306679;38.0;10.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;71.13877118644068;0.0
1984;0.0;1;144776;0.0;100.0;100.0;0.0;0.0;13424079.0;16.412560667146934;5.473907988002699;0.0;76.782139020487;23.21785353021239;56.0;237.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1967;1.0;1;114000;0.0;100.0;50.70614035087719;49.396491228070175;0.0;17225444.0;16.661898209073104;6.317651932644658;0.0;45.4942990148759;54.505695179758504;79.0;553.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.10263157894737;0;0.0;0.0;0.0
1997;1.0;1;50083;0.0;100.0;99.9640596609628;0.0;0.0;8663691.0;15.974651517631253;5.074673690192145;0.0;75.35344924005254;24.64653921752288;78.0;158.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.9640596609628;0;0.0;0.0;0.0
1988;1.0;3;124071;23.08758694618404;76.91241305381597;77.78127040162488;0.0;0.0;4991360.5;15.423219276203469;3.580737295494233;0.0;99.95693558900423;0.04305439368685151;73.0;34.9;0.0;0.0;0.0;0.0;77.78127040162488;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2000;1.0;4;90000;40.586666666666666;59.41333333333333;100.0;0.0;0.0;3897738.0;15.175907199393837;3.338257581888281;0.0;99.99997434409393;0.0;84.0;27.17;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
2001;1.0;3;96041;35.098551660228445;64.90144833977156;64.79732614196021;35.098551660228445;0.0;5413418.0;15.504391429027633;3.65687265797885;0.0;99.99998152738252;0.0;70.0;37.74;0.0;0.0;0.0;0.0;64.79732614196021;35.098551660228445;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1999;1.0;3;280957;40.87066704157576;59.12933295842424;54.306886818979414;33.41899294198045;2.6694476378947667;11325513.0;16.24256861461691;4.558812062009942;0.0;97.00711128935174;2.9721390986880682;96.0;94.47;0.0;0.0;0.0;0.0;54.306886818979414;33.41899294198045;0.0;0.0;0.0;0.0;0;0.0;2.6694476378947667;0.0
1999;1.0;4;243334;42.34180180328273;57.65819819671727;57.12107638061266;10.08860249697946;0.0;8651835.0;15.973282110720557;4.454463568563388;0.0;93.8142833283344;6.185716671665606;89.0;85.01;0.0;0.0;0.0;0.0;57.12107638061266;10.08860249697946;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1982;1.0;5;390295;31.098271820033563;68.90172817996644;62.265209649111576;27.775913091379596;0.0;7683885.0;15.854635966737625;3.9994842811981406;0.0;99.99998698575004;0.0;95.0;53.57;0.0;0.0;0.0;0.0;62.265209649111576;27.775913091379596;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1967;1.0;2;90000;0.0;100.0;77.77777777777779;22.22222222222222;0.0;1429146.375;14.172588583154843;2.89977188240808;0.0;89.0686931910666;10.931280569493799;87.0;17.17;0.0;0.0;0.0;0.0;22.22222222222222;0.0;0.0;0.0;0.0;0.0;0;0.0;77.77777777777779;0.0
1941;1.0;2;63240;0.0;100.0;100.0;0.0;0.0;227566.7031;12.335203069144178;2.21375387928743;0.0;37.53141335552442;62.468717111717034;100.0;8.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1997;1.0;4;106041;0.0;100.0;100.0;0.0;0.0;1123943.0;13.932354486130556;3.2801590532850993;0.0;65.78118285357888;34.218817146421124;94.0;25.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
2002;1.0;10;181694;21.01665437493808;78.98334562506192;83.01870177331118;14.830429183132079;1.1860600790339804;7637986.0;15.848644644749916;3.993602992420569;0.0;99.99998690754343;0.0;88.0;53.25;0.0;0.0;0.0;0.0;83.01870177331118;14.830429183132079;0.0;0.0;0.0;0.0;0;1.1860600790339804;0.0;0.0
1987;1.0;2;69492;0.0;100.0;100.44321648535085;0.0;0.0;318962.8125;12.672832934893258;1.169381359556317;0.0;100.00005878428226;0.0;100.0;2.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.44321648535085;0;0.0;0.0;0.0
1966;1.0;1;22780;0.0;100.0;100.0;0.0;0.0;402051.3125;12.90433748973192;1.33500106673234;0.0;99.99992227360282;0.0;33.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1967;1.0;1;124472;0.0;100.0;99.96063371681984;0.0;0.0;5464762.0;15.51383131177226;5.473782135878778;0.0;20.96993428076099;79.030065719239;62.0;237.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;99.96063371681984;0.0
1970;1.0;22;227556;43.31065759637188;56.68934240362812;100.0;34.227968886779514;0.0;8493420.0;15.954802421767894;4.097838451476356;0.0;99.9999882261798;0.0;95.0;59.21;0.0;0.0;0.0;0.0;100.0;34.227968886779514;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1967;1.0;1;50065;0.0;100.0;99.70638170378507;0.0;0.0;1529510.25;14.240458797890929;3.776203282285611;0.0;54.67508308623626;45.32490056866242;72.0;42.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;99.70638170378507;0.0
1969;1.0;1;57540;0.0;100.0;100.0;0.0;0.0;2582687.0;14.764341275002979;4.35259782398307;0.0;50.76035152536873;49.23964847463127;26.0;76.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1966;1.0;1;85400;0.0;100.0;100.0;0.0;0.0;1536998.25;14.245342534557048;2.4612967841488667;0.0;99.9999837345293;0.0;49.0;10.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1966;1.0;1;55700;0.0;100.0;100.0;0.0;0.0;519806.0938;13.161213048268394;1.5303947050936475;0.0;99.99998195480948;0.0;63.0;3.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1964;1.0;1;53250;0.0;100.0;99.07793427230047;0.0;0.0;1794187.25;14.400063249206152;3.86974161317154;0.0;58.42049094931424;41.5794951168001;96.0;46.93;0.0;0.0;0.0;0.0;99.07793427230047;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1987;1.0;6;78672;36.13356721578198;63.86643278421802;100.0;0.0;0.0;2179719.75;14.59470733022996;3.388787361585474;0.0;86.63967007685277;13.36029551505417;98.0;28.63;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1986;1.0;3;64660;0.0;100.0;100.0;0.0;0.0;325513.0;12.693160750458514;1.9906103279732201;0.0;73.05791166558632;26.94208833441368;89.0;6.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1968;1.0;1;161678;0.0;100.0;100.46202946597558;0.0;0.0;9357230.0;16.05165997135313;5.326953413084369;0.0;67.66962017605638;32.33036913702025;25.0;204.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.46202946597558;0.0
1949;1.0;1;101101;0.0;100.0;100.0;0.0;0.0;21795830.0;16.897229270938787;5.035067710236841;0.0;99.92393040320098;0.07605583269827303;1.0;152.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1980;1.0;1;52613;0.0;100.0;113.09752342576928;0.0;0.0;1061458.25;13.8751551703165;3.497113438491982;0.0;49.730830204579405;50.269146242916285;80.0;32.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;113.09752342576928;0.0
2003;1.0;1;58184;12.804207342224666;87.19579265777533;88.89385398047574;0.0;0.0;14715262.0;16.50439581240878;6.02931412838173;0.0;54.06931932302667;45.93068067697333;41.0;414.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.89385398047574;0;0.0;0.0;0.0
1980;1.0;1;58480;0.0;100.0;75.97640218878249;0.0;0.0;11054535.0;16.218351399434447;5.611447863453405;0.0;61.67397362259018;38.32601733134863;37.0;272.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.97640218878249;0;0.0;0.0;0.0
2005;1.0;6;336700;37.06563706563706;62.93436293436293;64.73923373923374;1.356994356994357;0.0;9058916.0;16.019260134450274;4.0239220979255546;0.0;86.95734677305762;0.0;95.0;54.92;0.0;0.0;0.0;0.0;64.73923373923374;1.356994356994357;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1996;1.0;4;264008;60.60195145601649;39.39804854398351;37.446971303899886;0.0;0.0;9937707.0;16.111846968543286;5.2554620562416074;0.0;73.53714493695578;26.462845000360748;42.0;190.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.446971303899886;0;0.0;0.0;0.0
1914;1.0;2;62220;0.0;100.0;97.51848280295725;22.147219543555128;2.1279331404693025;5444253.5;15.510071390374987;3.677565694213663;0.0;99.76438459377397;0.23560622223046743;32.0;38.55;0.0;0.0;0.0;0.0;97.51848280295725;22.147219543555128;0.0;0.0;0.0;0.0;0;2.1279331404693025;0.0;0.0
1970;1.0;1;65430;0.0;100.0;92.81980742778542;12.443833104080698;0.0;3181045.5;14.97272078866908;4.5134933974161875;0.0;53.623659265483624;46.37632501641363;89.0;90.24;0.0;0.0;0.0;0.0;92.81980742778542;0.0;0.0;0.0;0.0;0.0;0;12.443833104080698;0.0;0.0
2006;1.0;3;102290;41.489881708866946;58.510118291133054;81.84084465734675;18.15915534265324;0.0;6062770.5;15.61767759673028;3.9154172384961616;0.0;97.53258844285793;2.4674033100873602;26.0;49.17;0.0;0.0;0.0;0.0;81.84084465734675;18.15915534265324;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1991;1.0;2;323916;0.0;100.0;81.35689499746847;18.64310500253152;0.0;8024064.5;15.89795577160156;5.573863596655295;0.0;44.21805183644773;55.781941932296284;92.0;262.45;0.0;0.0;0.0;0.0;18.64310500253152;0.0;0.0;0.0;0.0;0.0;0;0.0;81.35689499746847;0.0
1932;1.0;14;304052;0.0;100.0;72.00018417902201;51.46718324497126;27.64392223698578;21027396.0;16.86133676445933;5.514839041553359;0.0;89.61406348175494;10.385931762544445;66.0;247.35;0.0;0.0;0.0;0.0;99.64410641600779;51.46718324497126;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1989;1.0;2;98024;0.0;100.0;65.1840365624745;34.3915775728393;0.0;1988334.5;14.502808414535307;3.7669972333778885;0.0;69.05462838370505;30.945396762969207;94.0;42.25;0.0;0.0;0.0;0.0;34.3915775728393;0.0;0.0;0.0;0.0;0.0;0;0.0;65.1840365624745;0.0
1990;1.0;5;144573;46.080526792692964;53.919473207307036;54.312354312354316;46.10127755528349;0.0;5135040.0;15.451598385733563;3.6054978451748854;0.0;99.99998052595501;0.0;62.0;35.8;0.0;0.0;0.0;0.0;54.312354312354316;46.10127755528349;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1950;1.0;2;302812;0.0;100.0;100.0;0.0;0.0;7290824.5;15.802127334885366;4.86976273521484;0.0;76.67569010884846;23.324303033216616;97.0;129.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;0.0;0.0;0.0
1974;1.0;5;86400;0.0;100.0;90.50925925925925;0.0;0.0;9080022.0;16.021587283613915;5.685448767967697;0.0;45.04041950559151;54.95956948121932;53.0;293.55;0.0;0.0;0.0;0.0;90.50925925925925;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1981;1.0;6;86483;0.0;100.0;100.0;0.0;0.0;6361236.5;15.665733491860651;3.814410176561146;0.0;99.99999213989292;0.0;56.0;44.35;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1976;1.0;1;51600;0.0;100.0;66.66666666666666;33.33333333333333;0.0;1124543.125;13.932888289273723;3.139832617527748;0.0;72.51905079229398;27.480938092080727;75.0;22.1;0.0;0.0;0.0;0.0;33.33333333333333;0.0;0.0;0.0;0.0;0.0;0;0.0;66.66666666666666;0.0
1968;1.0;1;140520;0.0;100.0;100.0;0.0;0.0;2225512.0;14.615498008804943;4.072950669534428;0.0;58.88640456667949;41.11359543332051;61.0;57.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1986;1.0;5;154029;40.49886709645586;59.50113290354414;59.498535989975906;43.03605165261087;0.0;4636396.5;15.349448221785124;4.092342559551428;0.0;87.58269487952552;12.417294336237203;95.0;58.88;0.0;0.0;0.0;0.0;59.498535989975906;43.03605165261087;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1980;1.0;1;50417;0.0;100.0;100.0;0.0;0.0;1847401.0;14.429290885742637;4.088829381533991;0.0;46.282155308998966;53.71784469100104;14.0;58.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;100.0;0.0
1961;1.0;3;133298;0.0;100.0;100.0;0.0;0.0;15640994.0;16.56540590998367;5.691979762537049;0.0;74.16524806543624;25.834739147652634;21.0;295.48;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
1965;1.0;2;168619;0.0;100.0;102.66102870969465;0.0;0.0;6455828.5;15.680494079041672;4.522874943261261;0.0;84.52643994492729;15.473552310133392;78.0;91.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.66102870969465;0;0.0;0.0;0.0
2000;1.0;4;175885;40.58617846888592;59.413821531114074;59.11248827358786;40.589021235466355;0.0;6486377.5;15.685214920606796;3.8334126048462345;0.0;99.99999229153714;0.0;91.0;45.22;0.0;0.0;0.0;0.0;59.11248827358786;40.589021235466355;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
